Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=256m; support was removed in 8.0
15:11:24,847 INFO  [org.jboss.modules] (main) JBoss Modules version 1.3.3.Final
15:13:13,558 INFO  [stdout] (default task-6) Hibernate: insert into person (id, name) values (null, ?)
15:13:13,570 INFO  [stdout] (default task-6) Hibernate: select personimpl0_.id as id1_0_0_, personimpl0_.name as name2_0_0_ from person personimpl0_ where personimpl0_.id=?
15:13:13,578 INFO  [de.doCode.homework.rest.PersonServiceImpl] (default task-6) create('swdwdwd') -> 'Person [id=1, name=swdwdwd]'
15:13:25,027 INFO  [stdout] (default task-7) Hibernate: select personimpl0_.id as id1_0_0_, personimpl0_.name as name2_0_0_ from person personimpl0_ where personimpl0_.id=?
15:13:25,032 INFO  [de.doCode.homework.rest.PersonServiceImpl] (default task-7) read('1') -> 'Person [id=1, name=swdwdwd]'
15:14:14,199 INFO  [stdout] (default task-8) Hibernate: select personimpl0_.id as id1_0_0_, personimpl0_.name as name2_0_0_ from person personimpl0_ where personimpl0_.id=?
15:14:14,206 INFO  [stdout] (default task-8) Hibernate: select personimpl0_.id as id1_0_0_, personimpl0_.name as name2_0_0_ from person personimpl0_ where personimpl0_.id=?
15:14:14,220 INFO  [stdout] (default task-8) Hibernate: delete from person where id=?
15:14:14,224 INFO  [de.doCode.homework.rest.PersonServiceImpl] (default task-8) delete('1') -> 'Person [id=1, name=swdwdwd]'
15:14:44,574 INFO  [stdout] (default task-9) Hibernate: select personimpl0_.id as id1_0_0_, personimpl0_.name as name2_0_0_ from person personimpl0_ where personimpl0_.id=?
15:14:44,576 WARN  [de.doCode.homework.control.ServiceController] (default task-9) no Person found for invalid id:'1'
15:14:44,576 INFO  [de.doCode.homework.rest.PersonServiceImpl] (default task-9) read('1') -> 'null'
15:14:51,100 INFO  [stdout] (default task-10) Hibernate: insert into person (id, name) values (null, ?)
15:14:51,102 INFO  [stdout] (default task-10) Hibernate: select personimpl0_.id as id1_0_0_, personimpl0_.name as name2_0_0_ from person personimpl0_ where personimpl0_.id=?
15:14:51,103 INFO  [de.doCode.homework.rest.PersonServiceImpl] (default task-10) create('swdwdwd') -> 'Person [id=2, name=swdwdwd]'
15:14:54,087 INFO  [stdout] (default task-11) Hibernate: select personimpl0_.id as id1_0_0_, personimpl0_.name as name2_0_0_ from person personimpl0_ where personimpl0_.id=?
15:14:54,089 WARN  [de.doCode.homework.control.ServiceController] (default task-11) no Person found for invalid id:'1'
15:14:54,089 INFO  [de.doCode.homework.rest.PersonServiceImpl] (default task-11) read('1') -> 'null'
